phase,flux,model
-0.19826501027662172,-9.562364721205086e-05,0.0
-0.19775967506750353,-2.3549637262476608e-05,0.0
-0.19714084941738033,-4.230621925671585e-05,0.0
-0.19677264909040415,0.0003535293508321047,0.0
-0.19663873583527838,-4.4927237468073145e-06,0.0
-0.19640202535203408,0.00016117203631438315,0.0
-0.19602182302619606,-0.00011360078497091308,0.0
-0.1955369681602525,0.00015612597053404897,0.0
-0.19493796126918456,-0.000338373938575387,0.0
-0.19440747867239722,9.38200214477547e-05,0.0
-0.1941758667015514,0.0003059697774006054,0.0
-0.19377496829858676,-2.0667173885158263e-05,0.0
-0.19336650482503936,-0.0002130207431036979,0.0
-0.19273149193738595,4.113869181310292e-06,0.0
-0.19205854582984266,-0.0003429301141295582,0.0
-0.19185036256618188,-0.00027036757091991603,0.0
-0.1915244460937938,-2.733735709625762e-05,0.0
-0.19125170084943707,0.00017079470853786916,0.0
-0.19108083955946883,0.00014779242337681353,0.0
-0.19052161400914602,-3.658311834442429e-05,0.0
-0.18983829828964424,-7.122796887415461e-06,0.0
-0.1895753186021805,-0.0004168869636487216,0.0
-0.1890778648734413,-0.00014569026825483888,0.0
-0.18830828433767444,-0.000408277555834502,0.0
-0.18765695477211958,-0.00014560694398824126,0.0
-0.1873804341836032,-5.565870742429979e-05,0.0
-0.18701237048812994,-0.0003289352171123028,0.0
-0.18690112368022554,-2.722912176977843e-05,0.0
-0.1866102999306929,0.0003312471671961248,0.0
-0.1860914741584442,1.0156074495171197e-05,0.0
-0.18545941682593292,9.677655907580629e-05,0.0
-0.18508808835665302,-2.2183980036061257e-05,0.0
-0.18475098967442063,0.00027559715090319514,0.0
-0.18472141974073591,1.9623692423920147e-05,0.0
-0.18436957204731982,-8.091080962913111e-05,0.0
-0.18387115470692847,0.00021009959164075553,0.0
-0.18325875792857427,-0.0001717662817100063,0.0
-0.1828561983741794,-0.0004730187065433711,0.0
-0.18253869552591856,3.2136562367668375e-05,0.0
-0.1821251766867631,0.00011221194290556014,0.0
-0.18168354771366463,-0.00011353446825523861,0.0
-0.18105456099440317,-5.1313174481038004e-05,0.0
-0.18054679518275935,-0.00011215639824513346,0.0
-0.18039592523900794,6.29649221082218e-05,0.0
-0.18021702426376254,-0.0002146014157915488,0.0
-0.1798773152007112,0.0003172521246597171,0.0
-0.17955089534910185,-9.859514102572575e-05,0.0
-0.17941964281271716,0.0003816219395957887,0.0
-0.1788469842283177,0.00020719472377095371,0.0
-0.1782344292450654,0.00020837078045587987,0.0
-0.17815502476847328,5.255524411040824e-05,0.0
-0.17794443966681375,-0.0004939989885315299,0.0
-0.17762577185521222,5.112707367516123e-05,0.0
-0.17737898659641044,0.0003835085080936551,0.0
-0.17718859419265626,-0.00015190143312793225,0.0
-0.17663597010126403,0.0001959373039426282,0.0
-0.17591838144792435,-0.00025850822567008436,0.0
-0.17566820197494476,0.0003114251303486526,0.0
-0.17537035968084103,-0.00020032520114909858,0.0
-0.17520420139102594,1.5988598534022458e-05,0.0
-0.17495395000672903,8.270262333098799e-05,0.0
-0.17442150423097869,-0.00018816579540725797,0.0
-0.17377667544851014,-5.117185355629772e-05,0.0
-0.17354927748085966,0.00012917090498376638,0.0
-0.1733883399526825,-0.00018014862143900245,0.0
-0.17306888111659036,-4.8954498197417706e-05,0.0
-0.17271566710814507,3.206075052730739e-05,0.0
-0.17220354347067124,0.0002278246101923287,0.0
-0.17157785748087506,9.07451321836561e-05,0.0
-0.1712457566351969,-5.8606361562851816e-05,0.0
-0.1711048392177635,-9.115619263866392e-07,0.0
-0.17084714501212328,9.010556823341176e-06,0.0
-0.1704737311146409,0.00035033433232456446,0.0
-0.16998204467355132,1.7037154975696467e-05,0.0
-0.16937610553149307,9.648715058574453e-05,0.0
-0.16887838573087977,0.00011791881979661412,0.0
-0.16862214413384954,-0.00022617167269345373,0.0
-0.1682283289956416,-0.0002212383842561394,0.0
-0.16780292321573204,-0.00013600529928226024,0.0
-0.16717080116303515,6.362952990457416e-05,0.0
-0.16657779886696397,-0.00013989350918564014,0.0
-0.1663935692631047,5.587463965639472e-05,0.0
-0.16597925939945862,-0.0003879325813613832,0.0
-0.16560360186887568,-0.00026512301883485634,0.0
-0.1649621025803994,-0.00040729984175413847,0.0
-0.16428544584888205,1.4496007679554168e-05,0.0
-0.16403812844633206,-5.243879854788247e-07,0.0
-0.16361603777815126,-0.00019536699255695567,0.0
-0.16274995225453195,3.336931513331365e-06,0.0
-0.16204509190435906,0.0003098635424976237,0.0
-0.16184793264564445,0.00015499272467422998,0.0
-0.16139995390322603,7.328022184083238e-05,0.0
-0.1610603095603603,4.818154775421135e-05,0.0
-0.16053433580316936,-0.00045716058230027556,0.0
-0.15989584959888906,0.00024031579960137606,0.0
-0.15963396296344867,2.740544186963234e-05,0.0
-0.1594796268942021,-8.872161561157554e-05,0.0
-0.15918046143185954,-0.00011586781511141453,0.0
-0.15882083293390872,9.262767707696185e-05,0.0
-0.1583152244617847,0.0001998766529140994,0.0
-0.15769613993091913,0.0002776366309262812,0.0
-0.15732950727066067,0.00013517381739802659,0.0
-0.15719494681367896,-0.00011259013990638778,0.0
-0.15695762508423738,0.0003497828874969855,0.0
-0.15657787579969853,1.8290775187779218e-06,0.0
-0.1560925607013241,-0.0003769037430174649,0.0
-0.15549309357782523,5.810288348584436e-05,0.0
-0.15502125466031783,-0.00013787088391836733,0.0
-0.15484599239772917,-0.00017015181583701633,0.0
-0.1546777342974482,-0.00013485962699633092,0.0
-0.15433089163171804,-0.00029163886210881174,0.0
-0.15392185286763202,-0.00023807468096492812,0.0
-0.15328668177508048,-0.00022486093803308904,0.0
-0.1526148574840875,-2.2880656615598127e-05,0.0
-0.15240640095742086,-0.00020318383758421987,0.0
-0.15208061392540398,-4.292970334063284e-05,0.0
-0.15180641607243728,0.00048629308003000915,0.0
-0.15163653277638467,-0.00023292718105949461,0.0
-0.15107684699363094,0.00036892539355903864,0.0
-0.15039530029253542,-7.823893975000829e-05,0.0
-0.15013141452247336,-6.457184645114467e-05,0.0
-0.14982626603852922,0.0004526733828242868,0.0
-0.1496326232432319,-0.00016128520655911416,0.0
-0.14886356046894975,0.00020821856742259115,0.0
-0.14811649536663785,2.506207601982169e-05,0.0
-0.14785278937486912,-6.686550477752462e-05,0.0
-0.14756862461332093,-0.0001625398435862735,0.0
-0.1474559251968065,-0.0002759099588729441,0.0
-0.14716628079287802,-0.0004556307685561478,0.0
-0.1466468078187734,-8.459688979201019e-05,0.0
-0.14601467857494477,0.00013996445341035724,0.0
-0.14564440001089785,0.0001605661163921468,0.0
-0.14529167499941037,7.411050137307029e-05,0.0
-0.14492539470460683,-4.6012366510694847e-05,0.0
-0.1444265171317846,-0.00028636553906835616,0.0
-0.14381387585495148,1.7486921933596022e-05,0.0
-0.1433486887342968,-0.0003262574318796396,0.0
-0.14306783189334565,5.396751021180535e-05,0.0
-0.14268125822479247,2.2818485376774333e-05,0.0
-0.14227465725436386,0.0001103043687180616,0.0
-0.14220268840798328,0.00014917278895154595,0.0
-0.14160972206757078,-0.0004080912913195789,0.0
-0.14104928840711686,-0.00031582625160808675,0.0
-0.14084060895536651,0.00010041013683803612,0.0
-0.14043323853384249,2.4417543045274215e-06,0.0
-0.14010559618983856,-6.42241575405933e-05,0.0
-0.13997529288284258,0.00015004024317022413,0.0
-0.1394021884482757,-3.6111814551986754e-05,0.0
-0.13879101416231607,6.36235517958994e-06,0.0
-0.13870243380163305,0.00011047995940316468,0.0
-0.1381815657479723,1.1064375939895399e-05,0.0
-0.13783900899675483,0.00012013481318717822,0.0
-0.13719121746801244,-0.00029383477522060275,0.0
-0.1365272171283446,8.59254359966144e-05,0.0
-0.13644045612398994,0.0001869662810349837,0.0
-0.13622431227750106,-0.0004134990740567446,0.0
-0.13584277959229252,-9.765688082552515e-05,0.0
-0.13550970075269872,-0.00027376911020837724,0.0
-0.13497679474451746,2.8153865059721284e-05,0.0
-0.13433190843299508,-0.0001578510709805414,0.0
-0.13410589116263724,2.5570723664714023e-05,0.0
-0.13394468037145427,-8.204704045056133e-07,0.0
-0.13362432264389554,-0.0001769250084180385,0.0
-0.13327166235259366,-2.769547609204892e-05,0.0
-0.13275887713100043,0.00016222792328335345,0.0
-0.13213333496383892,-0.00046285876305773854,0.0
-0.1318026148154534,-3.0031378628336824e-05,0.0
-0.13166123716558914,-0.0003679986984934658,0.0
-0.13140272317093138,-8.667925430927426e-05,0.0
-0.1310297695058799,-0.00020709491218440235,0.0
-0.13053743586293437,-2.6628658815752715e-05,0.0
-0.1299314248095588,8.421313395956531e-06,0.0
-0.12949571413787633,0.0001548114523757249,0.0
-0.12937439974554618,-6.930033123353496e-05,0.0
-0.12917776543944803,7.804526831023395e-05,0.0
-0.12878422356424593,-0.00017206459597218782,0.0
-0.12835797642192365,-9.617368050385267e-05,0.0
-0.12772617797015473,-8.921272092266008e-05,0.0
-0.1270835928207868,-9.019180288305506e-05,0.0
-0.12686813213181253,2.6720708774519153e-05,0.0
-0.1265350101454283,-0.00015471572987735271,0.0
-0.1262335147564044,-0.00039056665264070034,0.0
-0.12608386730504753,-0.00012007203622488305,0.0
-0.1255175081520459,-0.00036422445555217564,0.0
-0.12484060692204967,4.322724635130726e-05,0.0
-0.1245943969537865,4.889662250207039e-06,0.0
-0.12428211486716358,-0.00030406005680561066,0.0
-0.12406090127280317,0.00022250920301303267,0.0
-0.12330541535523232,0.0001580769894644618,0.0
-0.12255474749592235,-4.149810774833895e-05,0.0
-0.12231700868084028,-7.990318408701569e-05,0.0
-0.1220255377294517,0.000327155867125839,0.0
-0.12188539695424543,-0.00014678681327495724,0.0
-0.12161607468859346,-0.00035716447746381164,0.0
-0.12108984205066013,1.7975731680053286e-05,0.0
-0.12045109696563744,-4.525236363406293e-05,0.0
-0.12011348411748618,0.000500098816701211,0.0
-0.11976547289284947,5.04527852172032e-05,0.0
-0.11970674291998876,9.565418440615758e-05,0.0
-0.11937664120893227,0.00032590897171758115,0.0
-0.11887096082549091,-0.00027006721938960254,0.0
-0.11825143044445792,3.860809556499589e-07,0.0
-0.11781877240819595,1.0490184649825096e-06,0.0
-0.11751331470558732,7.89673904364463e-05,0.0
-0.11713355463435088,3.667668715934269e-05,0.0
-0.11664816043352738,-0.00010136879427591339,0.0
-0.11604843442928617,-3.493540862109512e-05,0.0
-0.1155781703696282,-0.00016724839224480093,0.0
-0.11534038840775573,2.2148558400658658e-06,0.0
-0.11488680058258584,8.645369234727696e-05,0.0
-0.11453224183250654,0.00013816464343108237,0.0
-0.11442218156133802,8.979868289316073e-05,0.0
-0.11384205858220006,-0.00036585552152246237,0.0
-0.11326679680811338,5.563426384469494e-05,0.0
-0.11316196448971452,-0.00013469043960867566,0.0
-0.11296264070034837,-0.00026573773357085884,0.0
-0.11263656602306217,0.00016628217417746782,0.0
-0.11236132545599423,-9.058347495738417e-05,0.0
-0.11219222599330049,-0.00025434570852667093,0.0
-0.11163227413867267,-0.00026299554156139493,0.0
-0.11095210094373807,1.7006735788527294e-06,0.0
-0.11068789157274804,-0.00024354421475436538,0.0
-0.11038246263466633,-0.0003147283277940005,0.0
-0.11018776274300429,-0.0001388809469062835,0.0
-0.1094190379519136,-0.00024815264623612165,0.0
-0.1087673919765625,2.5814637410803698e-05,0.0
-0.10860577129087073,-1.269920903723687e-05,0.0
-0.1084091154113774,-0.0002764075470622629,0.0
-0.10806788901953047,0.00031710143957752734,0.0
-0.10772186614281785,-2.28531462198589e-05,0.0
-0.10720231406626418,-0.00028734776424244046,0.0
-0.1065699331328249,5.0290487706661224e-05,0.0
-0.10627511830518063,0.0001861575001385063,0.0
-0.10612710324072708,-0.00013967373524792492,0.0
-0.10584734304736515,-5.1658843858604087e-05,0.0
-0.1054814259047141,0.00037807138869538903,0.0
-0.10498208090832922,7.856003503547981e-05,0.0
-0.10436917355962201,-6.875696999486536e-05,0.0
-0.10390533837173306,0.00024275013856822625,0.0
-0.10362344241224652,-0.00015367049491032958,0.0
-0.10323713122000162,5.517021781997755e-05,0.0
-0.10279400289593689,-0.00012130246614106,0.0
-0.10216507011016343,0.00027919039712287486,0.0
-0.10160608186718778,-0.0002325877321709413,0.0
-0.10139616913634528,-0.000445442354248371,0.0
-0.10098917624923721,-0.0002987667394336313,0.0
-0.10059591123260682,-2.8297523385845125e-05,0.0
-0.09995757963765876,-0.0001390897377859801,0.0
-0.09927424234476179,-3.7298894312698394e-05,0.0
-0.09905674656550718,0.00010450620175106451,0.0
-0.09873753941902569,0.0003757200902327895,0.0
-0.0984886399674945,-9.782576671568677e-05,0.0
-0.09774685315587439,-0.00025364107568748295,0.0
-0.09705711216016948,-0.00011731610538845416,0.0
-0.09687163849052044,-5.8006045037473086e-05,0.0
-0.09648222072936703,-0.0004112315073143691,0.0
-0.09631412802511587,-1.162332500825869e-05,0.0
-0.09606564565922518,-0.0002031300391536206,0.0
-0.09553228660974478,-0.00046721583930775523,0.0
-0.09488694725692323,0.0003007813065778464,0.0
-0.0945817664128863,-7.947472477098927e-05,0.0
-0.09417985765591325,8.02876274974551e-05,0.0
-0.09382745624535374,-0.0002358366473345086,0.0
-0.09331460630357491,-8.089234324870631e-05,0.0
-0.09268840974342574,-0.0007555925403721631,0.0
-0.09235907029233291,8.714662544662133e-05,0.0
-0.09221763511341476,0.0001359841990051791,0.0
-0.09195821144059281,0.00010496284812688828,0.0
-0.09158562092769384,2.2577785784960724e-05,0.0
-0.09109320818229925,0.0001616064691916108,0.0
-0.09048655711819947,0.0001251723151654005,0.0
-0.09005221995267794,6.125083746155724e-05,0.0
-0.0898514327680042,-0.0002162579667128739,0.0
-0.08969418788597175,-0.00021261644724290818,0.0
-0.08934012532398201,0.0001753912220010534,0.0
-0.08891331008225284,0.0002059602520603221,0.0
-0.08828153320387912,-1.0096734513354022e-05,0.0
-0.08774199697224033,0.00013820483582094312,0.0
-0.08761277593057012,6.242413701329497e-05,0.0
-0.08742415614078805,0.00012512246030382812,0.0
-0.08678860391825467,-0.00025392582756467164,0.0
-0.0866397259179932,-0.00023831715225242078,0.0
-0.08607272675426736,-9.63545244303532e-05,0.0
-0.08539558102579221,-0.00010735839168773964,0.0
-0.0851506582701092,-9.028565546032041e-05,0.0
-0.08483811011161217,-0.0002653012052178383,0.0
-0.08461563806919856,-0.00016336661064997315,0.0
-0.08386087126480096,0.00010950147407129407,0.0
-0.08311157691165194,5.57687490072567e-05,0.0
-0.08287332033508511,-5.4646949138259515e-05,0.0
-0.08258158331182242,0.00023539102403447032,0.0
-0.08244016970629946,-0.0003152736462652683,0.0
-0.08217184700795835,0.00023772344866301864,0.0
-0.08164515413759411,0.00011848937720060349,0.0
-0.08100615736296078,-0.0003485624329186976,0.0
-0.0807472190915308,-9.79640317382291e-05,0.0
-0.08059235806966775,-0.0003725065616890788,0.0
-0.08029146673570936,0.00021321010717656463,0.0
-0.07993245667508755,0.0004596492799464613,0.0
-0.0794263160592153,-0.0001437903119949624,0.0
-0.07880653398857165,0.00015078092110343277,0.0
-0.07837521709837784,-4.324536712374538e-05,0.0
-0.0780688101663805,0.00021875442325836048,0.0
-0.07768942043842829,0.00011428121797507629,0.0
-0.07720375297459894,-0.0001250150235136971,0.0
-0.07660357392905857,-7.397643639706075e-05,0.0
-0.07607715072613433,-0.0001258585907635279,0.0
-0.0758427917429666,2.3398897610604763e-06,0.0
-0.07544271672458537,-0.0003281119279563427,0.0
-0.0750322756898115,0.0001242002472281456,0.0
-0.07439744258045138,0.00012982332555111498,0.0
-0.07377561463282979,-7.250613998621702e-05,0.0
-0.07361318854038397,-6.380272679962218e-06,0.0
-0.07319233834242705,-0.0001993848563870415,0.0
-0.07283207342931788,0.00016547694758628495,0.0
-0.0721875071231576,-3.678772372950334e-06,0.0
-0.0715127380637201,-0.0002635830933286343,0.0
-0.07133838547929565,-7.836142322048545e-05,0.0
-0.07084049668708664,-0.000392801157431677,0.0
-0.06997450824374571,-0.0002726135717239231,0.0
-0.06932261057878396,-0.00037177218473516405,0.0
-0.06916239935491181,-7.998647924978286e-05,0.0
-0.06896564279957422,0.00018175231525674462,0.0
-0.06862331616457219,-9.2632784799207e-05,0.0
-0.0682776528444462,-0.0005541996797546744,0.0
-0.0677580288565752,-6.0944210417801514e-05,0.0
-0.06712519488183677,-0.00013836214202456176,0.0
-0.06683175356035342,-0.0004920855280943215,0.0
-0.0666834796151575,-0.00026652668020688,0.0
-0.06640290682390979,-0.00018079108849633485,0.0
-0.06603706159257605,-0.00012611330021172762,0.0
-0.06553764468487384,-3.166456372127868e-05,0.0
-0.06492467261598105,9.443624730920419e-05,0.0
-0.06452607537517088,-0.00022162211826071143,0.0
-0.06439772086487446,-2.3790813429513946e-05,0.0
-0.06417915001142582,-0.00029303062183316797,0.0
-0.06379281724578571,-0.0001666657190071419,0.0
-0.06334913880014342,-0.00028146099066361785,0.0
-0.06272041815275609,0.00026002974482253194,0.0
-0.06216268476226779,-0.00015150392573559657,0.0
-0.061885628434437345,-0.00023768558457959443,0.0
-0.0615449054218117,3.7294652429409325e-05,0.0
-0.06115098601219363,-0.0004803571500815451,0.0
-0.0598295831962227,-4.165992504567839e-05,0.0
-0.05961319485125493,-0.00030316528864204884,0.0
-0.05929332252508816,-0.00030015959055162966,0.0
-0.05904375429830585,-0.0002209683007095009,0.0
-0.05885571339462826,-0.00013743439922109246,0.0
-0.058302294683179566,-8.293874884657271e-07,0.0
-0.05758883373945444,-0.0005465387948788702,0.0
-0.05733710457758646,-0.0004549578297883272,0.0
-0.057038054173351636,-0.0004766190249938518,0.0
-0.056869084151029085,-0.00034277563099749386,0.0
-0.05608796184883126,-0.0006682490347884595,0.0
-0.055442374401964936,-0.00037444010376930237,0.0
-0.05513824526094392,-0.0002934288713731803,0.0
-0.05477948868771568,-0.0004898736369796097,0.0
-0.054691490808702996,-0.0003398810513317585,0.0
-0.054383063168688774,-0.0005080855917185545,0.0
-0.05387013412446088,-0.0005893940106034279,0.0
-0.053243689470266926,-0.0008600646397098899,0.0
-0.052844880091070634,-0.0007559398363810033,0.0
-0.052513886679679295,-0.000620115315541625,0.0
-0.052141274593385134,-0.00037009845254942775,0.0
-0.05164878634110735,-0.00047022412763908505,0.0
-0.05104207055682198,-0.0004977002972736955,0.0
-0.050548003851128884,-0.0006232609594007954,0.0
-0.050288923554847174,-0.00038533040788024664,0.0
-0.04989582573202957,-0.0004174044297542423,0.0
-0.049513415728749635,0.00015092940884642303,0.0
-0.04942388254311202,-0.0001875576563179493,0.0
-0.048836899224301095,-0.0006031117518432438,-4.629800735844736e-05
-0.04829893425494591,-0.0008222082979045808,-0.0001451572531474543
-0.04814059272532425,-0.000488526071421802,-0.00018077818633299714
-0.047647090523472165,-0.0007439726032316685,-0.00030483524825297703
-0.04734350251511403,-0.0008837647037580609,-0.0003874885851887777
-0.047195401157079694,-0.0004186146252322942,-0.0004285587371051225
-0.046628330082036526,-0.0005660613533109426,-0.0005825209324227254
-0.04598541054504302,-0.0009620717028155923,-0.0007125917103718571
-0.045926714730058035,-0.0008172843372449279,-0.000719384692329017
-0.04570692677756364,-0.0007053795270621777,-0.0007429397759070033
-0.045394101760494895,-0.0010319316061213613,-0.0007726211434112562
-0.04517076678227336,-0.0009564616484567523,-0.000791821702049389
-0.04441632357880374,-0.0006028672214597464,-0.0008480514426086883
-0.04375769141897436,-0.0007885287050157785,-0.0008893540919171494
-0.0436686004879383,-0.0008562069851905107,-0.000894514615297215
-0.04342963918046168,-0.0004335808625910431,-0.000907923049620063
-0.043066478039047174,-0.0008012562757357955,-0.0009271734358001771
-0.04272741797563471,-0.0005972956423647702,-0.0009441186090641818
-0.042200843758944076,-0.0008720668847672641,-0.0009686102638272187
-0.04130384715557187,-0.0011480869725346565,-0.001006115100742555
-0.041148716466268845,-0.001022981945425272,-0.0010121349236081878
-0.04084711321026893,-0.0010037434694822878,-0.00102348517844425
-0.04048827214124283,-0.0012038246495649219,-0.001036427170269194
-0.0399818618579306,-0.0004187250160612166,-0.0010537261200291859
-0.039362015067101366,-0.0005183206521905959,-0.0010735174132932013
-0.03899952449872093,-0.0013408712111413479,-0.0010844521962676268
-0.03886418380394622,-0.0010935469763353467,-0.0010884221191284071
-0.03862440810080087,-0.0006795304943807423,-0.001095311314831593
-0.038245473211930746,-0.001078329747542739,-0.0011058402204563444
-0.03775934551567051,-0.0008278420427814126,-0.0011187422595754226
-0.037159101749944544,-0.0008890214958228171,-0.0011338063884317462
-0.036633735643385,-0.001159240084234625,-0.0011462647274248505
-0.03639833394611604,-0.0009608996042516083,-0.001151644930166451
-0.03599862567545317,-0.0010645472211763263,-0.0011605078604568497
-0.03558762553018708,-0.0009705330594442785,-0.0011692724683966538
-0.034952819387570964,-0.0008560360874980688,-0.0011821770097487638
-0.03428437133292648,-0.0011470193276181817,-0.0011949824981974944
-0.034075105803939916,-0.001220979611389339,-0.001198837115793494
-0.033748488196207904,-0.0012175169540569186,-0.0012047133474737404
-0.03347114422310815,-0.0007690719794481993,-0.0012095733761372518
-0.03330359804486867,-0.0010377264115959406,-0.0012124533613677713
-0.032743121237624365,-0.00161552126519382,-0.0012217924819772907
-0.032065515276718325,-0.001201281906105578,-0.0012325076255466083
-0.03180026319162706,-0.0014980105916038156,-0.001236539691667815
